,volume
2017-02-21,1261062.0
2017-02-22,1224889.0
2017-02-23,1386681.0
2017-02-24,1346189.0
2017-02-27,1010333.0
2017-02-28,1383119.0
2017-03-01,1818671.0
2017-03-02,1250938.0
2017-03-03,1006612.0
2017-03-06,1047872.0
2017-03-07,1038696.0
2017-03-08,1029834.0
2017-03-09,1347697.0
2017-03-10,1336585.0
2017-03-13,1166605.0
2017-03-14,1061692.0
2017-03-15,1332885.0
2017-03-16,1104452.0
2017-03-17,1868252.0
2017-03-20,1542199.0
2017-03-21,2537978.0
2017-03-22,1366749.0
2017-03-23,3287669.0
2017-03-24,2105682.0
2017-03-27,1935211.0
2017-03-28,1519202.0
2017-03-29,1457347.0
2017-03-30,949398.0
2017-03-31,1440982.0
2017-04-03,1969402.0
2017-04-04,1348494.0
2017-04-05,1855153.0
2017-04-06,1533564.0
2017-04-07,1110404.0
2017-04-10,1046215.0
2017-04-11,974343.0
2017-04-12,1135775.0
2017-04-13,1073650.0
2017-04-17,1049125.0
2017-04-18,936201.0
2017-04-19,1080336.0
2017-04-20,1188843.0
2017-04-21,1172870.0
2017-04-24,1691896.0
2017-04-25,2020460.0
2017-04-26,1302032.0
2017-04-27,1817740.0
2017-04-28,3845900.0
2017-05-01,2294856.0
2017-05-02,1745453.0
2017-05-03,1792847.0
2017-05-04,1934652.0
2017-05-05,1593898.0
2017-05-08,1863198.0
2017-05-09,1633396.0
2017-05-10,1135809.0
2017-05-11,1016797.0
2017-05-12,1204133.0
2017-05-15,1314574.0
2017-05-16,1069898.0
2017-05-17,2414323.0
2017-05-18,1758452.0
2017-05-19,1327354.0
2017-05-22,1305246.0
2017-05-23,1529617.0
2017-05-24,1128880.0
2017-05-25,1951402.0
2017-05-26,1622807.0
2017-05-30,1511472.0
2017-05-31,1703990.0
2017-06-01,1295552.0
2017-06-02,1719720.0
2017-06-05,1353264.0
2017-06-06,1517356.0
2017-06-07,1348198.0
2017-06-08,1657881.0
2017-06-09,3613964.0
2017-06-12,4167184.0
2017-06-13,1992456.0
2017-06-14,1489046.0
2017-06-15,2349212.0
2017-06-16,2484914.0
2017-06-19,1449343.0
2017-06-20,1273013.0
2017-06-21,1141315.0
2017-06-22,940086.0
2017-06-23,1439728.0
2017-06-26,1505655.0
2017-06-27,2428048.0
2017-06-28,2713366.0
2017-06-29,3182331.0
2017-06-30,2185444.0
2017-07-03,1694587.0
2017-07-05,2054927.0
2017-07-06,1941822.0
2017-07-07,1614080.0
2017-07-10,1409850.0
2017-07-11,1444540.0
2017-07-12,1589548.0
2017-07-13,1519987.0
2017-07-14,1048240.0
2017-07-17,1644618.0
2017-07-18,1398920.0
2017-07-19,1392709.0
2017-07-20,1410290.0
2017-07-21,1412108.0
2017-07-24,3053176.0
2017-07-25,5793414.0
2017-07-26,2166225.0
2017-07-27,3685905.0
2017-07-28,1795477.0
2017-07-31,2268160.0
2017-08-01,1205799.0
2017-08-02,2019979.0
2017-08-03,1028591.0
2017-08-04,1192871.0
2017-08-07,1405132.0
2017-08-08,1438418.0
2017-08-09,1360604.0
2017-08-10,2657279.0
2017-08-11,1589808.0
2017-08-14,1140212.0
2017-08-15,1006064.0
2017-08-16,1329301.0
2017-08-17,1653779.0
2017-08-18,1327288.0
2017-08-21,1292624.0
2017-08-22,1711377.0
2017-08-23,1126487.0
2017-08-24,1249098.0
2017-08-25,1169101.0
2017-08-28,1025199.0
2017-08-29,1144834.0
2017-08-30,1112814.0
2017-08-31,1672387.0
2017-09-01,1034769.0
2017-09-05,1455058.0
2017-09-06,1375952.0
2017-09-07,1103286.0
2017-09-08,996449.0
2017-09-11,1317796.0
2017-09-12,1245767.0
2017-09-13,1092849.0
2017-09-14,1415168.0
2017-09-15,1940047.0
2017-09-18,1445532.0
2017-09-19,1217430.0
2017-09-20,1896919.0
2017-09-21,1302726.0
2017-09-22,1067617.0
2017-09-25,1847436.0
2017-09-26,1618182.0
2017-09-27,2313498.0
2017-09-28,1347750.0
2017-09-29,1906445.0
2017-10-02,1466444.0
2017-10-03,1080312.0
2017-10-04,896531.0
2017-10-05,1627255.0
2017-10-06,1490744.0
2017-10-09,1151035.0
2017-10-10,1158864.0
2017-10-11,1748443.0
2017-10-12,1521137.0
2017-10-13,1308881.0
2017-10-16,1066744.0
2017-10-17,991412.0
2017-10-18,1270218.0
2017-10-19,1677021.0
2017-10-20,1568454.0
2017-10-23,1623580.0
2017-10-24,1416283.0
2017-10-25,1368042.0
2017-10-26,1827682.0
2017-10-27,5139945.0
2017-10-30,2245352.0
2017-10-31,1490660.0
2017-11-01,2105729.0
2017-11-02,1233333.0
2017-11-03,1370874.0
2017-11-06,897897.0
2017-11-07,1254965.0
2017-11-08,1195180.0
2017-11-09,1776722.0
2017-11-10,955500.0
2017-11-13,914852.0
2017-11-14,982782.0
2017-11-15,900695.0
2017-11-16,1125995.0
2017-11-17,1286044.0
2017-11-20,850423.0
2017-11-21,1075568.0
2017-11-22,721498.0
2017-11-24,825342.0
2017-11-27,1708195.0
2017-11-28,1694098.0
2017-11-29,2787784.0
2017-11-30,2231818.0
2017-12-01,1866985.0
2017-12-04,1896325.0
2017-12-05,1927802.0
2017-12-06,1369276.0
2017-12-07,1437448.0
2017-12-08,1479665.0
2017-12-11,1096997.0
2017-12-12,1684977.0
2017-12-13,1369580.0
2017-12-14,1531504.0
2017-12-15,3080738.0
2017-12-18,1482768.0
2017-12-19,1287930.0
2017-12-20,1429035.0
2017-12-21,1211012.0
2017-12-22,860800.0
2017-12-26,914574.0
2017-12-27,1027634.0
2017-12-28,982285.0
2017-12-29,1156357.0
2018-01-02,1555809.0
2018-01-03,1550593.0
2018-01-04,1289293.0
2018-01-05,1493389.0
2018-01-08,1148958.0
2018-01-09,1335995.0
2018-01-10,1027781.0
2018-01-11,1102461.0
2018-01-12,1914460.0
2018-01-16,1783881.0
2018-01-17,1353097.0
2018-01-18,1333633.0
2018-01-19,1418376.0
