,volume
2017-11-29,8757414.0
2017-11-30,4345145.0
2017-12-01,4285954.0
2017-12-04,5811205.0
2017-12-05,4628462.0
2017-12-06,7160938.0
2017-12-07,4705140.0
2017-12-08,3442898.0
2017-12-11,7937981.0
2017-12-12,8648534.0
2017-12-13,6189204.0
2017-12-14,5744750.0
2017-12-15,6832071.0
2017-12-18,5441450.0
2017-12-19,6792009.0
2017-12-20,5937684.0
2017-12-21,4344701.0
2017-12-22,4186131.0
2017-12-26,4321909.0
2017-12-27,4645441.0
2017-12-28,4294689.0
2017-12-29,3727621.0
2018-01-02,4326988.0
2018-01-03,4185665.0
2018-01-04,9915932.0
2018-01-05,4578729.0
2018-01-08,9777059.0
2018-01-09,7109115.0
2018-01-10,4236168.0
2018-01-11,6619082.0
2018-01-12,4805025.0
2018-01-16,6392397.0
2018-01-17,7062337.0
2018-01-18,5619990.0
2018-01-19,4812052.0
2018-01-22,6157941.0
2018-01-23,5428872.0
2018-01-24,5251654.0
2018-01-25,6640964.0
2018-01-26,4515013.0
2018-01-29,4722025.0
2018-01-30,4696465.0
2018-01-31,6076998.0
2018-02-01,4163194.0
2018-02-02,3674909.0
2018-02-05,4053777.0
2018-02-06,4937928.0
2018-02-07,5846823.0
2018-02-08,9996464.0
2018-02-09,12795099.0
2018-02-12,6166161.0
2018-02-13,4506915.0
2018-02-14,3930911.0
2018-02-15,5892048.0
2018-02-16,5585810.0
2018-02-20,3996951.0
2018-02-21,3181755.0
2018-02-22,6940349.0
2018-02-23,5790795.0
2018-02-26,4312871.0
2018-02-27,4761537.0
2018-02-28,6042895.0
2018-03-01,6885601.0
2018-03-02,5092829.0
2018-03-05,3823769.0
2018-03-06,4285744.0
2018-03-07,5007297.0
2018-03-08,3476944.0
2018-03-09,5479716.0
2018-03-12,8212156.0
2018-03-13,5932110.0
2018-03-14,7932511.0
2018-03-15,6366922.0
2018-03-16,6058612.0
2018-03-19,7440766.0
2018-03-20,4726182.0
2018-03-21,5927881.0
