,volume
2018-04-13,19990561.0
2018-04-16,18119435.0
2018-04-17,22743029.0
2018-04-18,20969568.0
2018-04-19,22234961.0
2018-04-20,19119438.0
2018-04-23,23088102.0
2018-04-24,35079926.0
2018-04-25,41083581.0
2018-04-26,77556934.0
2018-04-27,29804657.0
2018-04-30,20750478.0
2018-05-01,26025932.0
2018-05-02,30424450.0
2018-05-03,24026071.0
2018-05-04,17677844.0
2018-05-07,18697195.0
2018-05-08,15577211.0
2018-05-09,23282811.0
2018-05-10,21071403.0
2018-05-11,21207848.0
2018-05-14,15646744.0
2018-05-15,15429433.0
2018-05-16,16975495.0
2018-05-17,14840675.0
2018-05-18,13130451.0
2018-05-21,13532864.0
2018-05-22,12731419.0
2018-05-23,16628100.0
2018-05-24,12354742.0
2018-05-25,10965061.0
2018-05-29,16398937.0
2018-05-30,13736866.0
2018-05-31,30782631.0
2018-06-01,17307245.0
2018-06-04,18939795.0
2018-06-05,15544294.0
2018-06-06,22558920.0
2018-06-07,21503171.0
2018-06-08,12677092.0
2018-06-11,12928907.0
2018-06-12,11562704.0
2018-06-13,15853821.0
2018-06-14,19120866.0
2018-06-15,21860931.0
2018-06-18,16826023.0
2018-06-19,19993996.0
2018-06-20,28230933.0
2018-06-21,19045717.0
2018-06-22,17420188.0
2018-06-25,25275137.0
2018-06-26,17897576.0
2018-06-27,18734408.0
2018-06-28,18172439.0
2018-06-29,15811602.0
2018-07-02,13961578.0
2018-07-03,13489514.0
2018-07-05,19684193.0
2018-07-06,19740131.0
2018-07-09,18149437.0
2018-07-10,13190067.0
2018-07-11,12927377.0
2018-07-12,15454706.0
2018-07-13,11503401.0
2018-07-16,11078209.0
2018-07-17,15349892.0
2018-07-18,15334907.0
2018-07-19,11350429.0
2018-07-20,16241508.0
2018-07-23,16731969.0
2018-07-24,28468681.0
2018-07-25,64592585.0
2018-07-26,169803668.0
2018-07-27,60073749.0
2018-07-30,65280787.0
2018-07-31,40356471.0
2018-08-01,34042109.0
2018-08-02,32399954.0
2018-08-03,24763434.0
2018-08-06,49716192.0
2018-08-07,33398562.0
2018-08-08,22205230.0
2018-08-09,19732120.0
2018-08-10,21500410.0
2018-08-13,17423264.0
2018-08-14,19101995.0
2018-08-15,33020231.0
2018-08-16,31351784.0
2018-08-17,24893176.0
2018-08-20,21518006.0
2018-08-21,19578514.0
2018-08-22,16894083.0
2018-08-23,18053567.0
2018-08-24,14631556.0
2018-08-27,17921935.0
2018-08-28,15910675.0
2018-08-29,18678301.0
2018-08-30,24216532.0
2018-08-31,18065159.0
2018-09-04,29808971.0
2018-09-05,31226744.0
2018-09-06,41514834.0
2018-09-07,24300600.0
2018-09-10,20197680.0
2018-09-11,20457088.0
2018-09-12,24078118.0
2018-09-13,25453775.0
2018-09-14,21770405.0
2018-09-17,21005321.0
2018-09-18,22465236.0
2018-09-19,19628996.0
